FarmID,category,Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season,geometry
1326840,Healthy,Cotton,Telangana,Adilabad,Inderavelly,2023-07-12 0:00:00,2024-10-03 0:00:00,76,61,Sorghum,Maize,Broadcasting,Drip,Canal,2,58,15,Rabi,"POLYGON ((78.61841071795506 19.506743804090497, 78.61959900314183 19.50680282487792, 78.61965802392925 19.506338528016865, 78.61839891379758 19.506287376667768, 78.61841071795506 19.506743804090497))"
1326841,Healthy,Cotton,Telangana,Adilabad,Inderavelly,2023-06-11 0:00:00,2024-02-17 0:00:00,81,97,Sorghum,Maize,Broadcasting,Sprinkler,Canal,3,50,13,Rabi,"POLYGON ((78.65116332025521 19.508841009403564, 78.65182041835517 19.50843179861077, 78.65156466160968 19.507825851859902, 78.65084854272229 19.508203584899405, 78.65116332025521 19.508841009403564))"
1331856,Healthy,Cotton,Telangana,Adilabad,Inderavelly,2023-11-23 0:00:00,2024-09-02 0:00:00,89,62,Maize,Sorghum,Drilling,Drip,Groundwater,3,49,14,Rabi,"POLYGON ((78.66737829791967 19.50360586555921, 78.66855674630852 19.50320255684516, 78.66844854153159 19.502846464761046, 78.66727402786188 19.50314943813648, 78.66737829791967 19.50360586555921))"
1326842,Healthy,Cotton,Telangana,Adilabad,Inderavelly,2023-01-10 0:00:00,2024-02-03 0:00:00,82,93,Maize,Sorghum,Drilling,Sprinkler,Canal,3,57,10,Rabi,"POLYGON ((78.69248967560823 19.50187262176858, 78.69304250365042 19.501729004519184, 78.69282215937737 19.501036493946764, 78.6922968743693 19.501170274398255, 78.69248967560823 19.50187262176858))"
1326843,Healthy,Cotton,Telangana,Adilabad,Utnur,2023-01-11 0:00:00,2024-08-03 0:00:00,73,102,Sorghum,Maize,Drilling,Drip,Canal,3,45,12,Rabi,"POLYGON ((78.70798656702573 19.499387846618106, 78.70864759984485 19.4993170216732, 78.70857284018079 19.49899634206154, 78.70792754623831 19.499122253074706, 78.70798656702573 19.499387846618106))"
1326844,Healthy,Cotton,Telangana,Adilabad,Utnur,2023-12-18 0:00:00,2024-01-03 0:00:00,83,60,Sorghum,Maize,Broadcasting,Drip,Groundwater,4,44,11,Rabi,"POLYGON ((78.7134558266602 19.49245487145558, 78.71441196341642 19.49232502572325, 78.71430966071823 19.491844989985548, 78.71331024205122 19.49198467251578, 78.7134558266602 19.49245487145558))"
1326845,Healthy,Cotton,Telangana,Adilabad,Utnur,2023-11-21 0:00:00,2024-11-03 0:00:00,66,84,Maize,Sorghum,Drilling,Sprinkler,Groundwater,6,53,12,Rabi,"POLYGON ((78.71644818058246 19.487390887894758, 78.71734529655127 19.487087914519325, 78.71714462587404 19.48629703596787, 78.71637735563755 19.48646229417265, 78.71642457226748 19.48688724384209, 78.71644818058246 19.487390887894758))"
1326846,Healthy,Cotton,Telangana,Adilabad,Utnur,2023-01-10 0:00:00,2024-02-14 0:00:00,81,70,Sorghum,Maize,Drilling,Drip,Groundwater,5,58,14,Rabi,"POLYGON ((78.73406785298754 19.480511031440912, 78.73638736993324 19.48002312626489, 78.73631457762875 19.47976343480023, 78.73567125104584 19.479889345813397, 78.73397735444682 19.48028675244871, 78.73406785298754 19.480511031440912))"
1326847,Healthy,Cotton,Telangana,Adilabad,Utnur,2023-10-30 0:00:00,2024-07-03 0:00:00,84,60,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,4,50,10,Rabi,"POLYGON ((78.73833505591817 19.479373897603242, 78.73976335897379 19.479110271419422, 78.73986566167198 19.478712864784114, 78.73815799355592 19.479059120070325, 78.73833505591817 19.479373897603242))"
1326848,Healthy,Cotton,Telangana,Adilabad,Utnur,2023-07-12 0:00:00,2024-03-25 0:00:00,88,60,Maize,Sorghum,Seed Drilling,Drip,Groundwater,3,54,12,Rabi,"POLYGON ((78.74124281337848 19.47536048405854, 78.74172875119493 19.47530736534986, 78.74163038321589 19.474630593654087, 78.74129789944675 19.474654201969056, 78.74124281337848 19.47536048405854))"
1326849,Healthy,Cotton,Telangana,Adilabad,Utnur,2023-03-10 0:00:00,2024-07-02 0:00:00,62,77,Maize,Sorghum,Drilling,Sprinkler,Groundwater,2,54,14,Rabi,"POLYGON ((78.7515753858965 19.469381678292677, 78.75208099730875 19.46925183256035, 78.75195902101474 19.468531778953796, 78.75137274785969 19.468667526764868, 78.7515753858965 19.469381678292677))"
1326850,Healthy,Cotton,Telangana,Adilabad,Utnur,2023-11-17 0:00:00,2024-09-02 0:00:00,86,70,Maize,Sorghum,Drilling,Sprinkler,Groundwater,4,48,11,Rabi,"POLYGON ((78.76714703697805 19.461779800872698, 78.7675503456921 19.461703073849048, 78.76754444361335 19.461256483224222, 78.76706244051607 19.461337144967032, 78.76714703697805 19.461779800872698))"
1326851,Stressed,Cotton,Telangana,Adilabad,Utnur,2023-12-30 0:00:00,2024-03-28 0:00:00,65,91,Sorghum,Maize,Seed Drilling,Drip,Canal,6,54,13,Rabi,"POLYGON ((78.7748531844558 19.44902934342993, 78.77544142497044 19.448714565897014, 78.77515812519081 19.44797287133507, 78.77447741877587 19.448161737854825, 78.7748531844558 19.44902934342993))"
1326852,Diseased,Cotton,Telangana,Adilabad,Utnur,2023-10-10 0:00:00,2024-01-02 0:00:00,79,116,Maize,Sorghum,Broadcasting,Sprinkler,Canal,4,48,15,Rabi,"POLYGON ((78.79070420059783 19.439678483342668, 78.79133375566366 19.43944240019298, 78.79115275858223 19.438978103331927, 78.79058222430382 19.43917680664958, 78.79070420059783 19.439678483342668))"
1326853,Healthy,Cotton,Telangana,Adilabad,Utnur,2023-05-12 0:00:00,2024-03-22 0:00:00,61,65,Maize,Sorghum,Seed Drilling,Drip,Groundwater,6,49,11,Rabi,"POLYGON ((78.79297059883484 19.439924403290266, 78.79314962855669 19.439833904749552, 78.793035521701 19.43950929041873, 78.7927207441681 19.43964307087022, 78.79270697265102 19.439689303820366, 78.79297059883484 19.439924403290266))"
1326854,Pests,Cotton,Telangana,Adilabad,Utnur,2023-03-10 0:00:00,2024-04-03 0:00:00,76,115,Sorghum,Maize,Drilling,Sprinkler,Groundwater,3,48,10,Rabi,"POLYGON ((78.79772177222233 19.44164190820425, 78.79840247863726 19.441384184099174, 78.79830017593906 19.440963169148894, 78.79761356744538 19.441179578702776, 78.79772177222233 19.44164190820425))"
1326855,Healthy,Cotton,Telangana,Adilabad,Utnur,2023-10-27 0:00:00,2024-05-03 0:00:00,71,94,Sorghum,Maize,Broadcasting,Drip,Groundwater,6,54,15,Rabi,"POLYGON ((78.80974725765961 19.436561202086995, 78.81015548477261 19.436436274753618, 78.81003252479881 19.43588147935185, 78.80956527689838 19.436026080281035, 78.80974725765961 19.436561202086995))"
1326865,Healthy,Cotton,Telangana,Adilabad,Gadiguda,2023-10-30 0:00:00,2024-02-16 0:00:00,71,113,Maize,Sorghum,Seed Drilling,Drip,Groundwater,3,40,12,Rabi,"POLYGON ((78.91877242354542 19.64818023538921, 78.9190596580442 19.64807203061227, 78.91885505264781 19.647290988858714, 78.91854224247447 19.647367715882364, 78.91877242354542 19.64818023538921))"
1326866,Healthy,Cotton,Telangana,Adilabad,Gadiguda,2023-11-14 0:00:00,2024-09-03 0:00:00,86,110,Maize,Sorghum,Drilling,Sprinkler,Groundwater,5,60,12,Rabi,"POLYGON ((78.91112923157425 19.656061477869645, 78.91159746315446 19.656014261239708, 78.9116446797844 19.655345358982256, 78.91155418124369 19.65505812448347, 78.91105053719102 19.65519190493496, 78.91112923157425 19.65577817809002, 78.91112923157425 19.656061477869645))"
1326867,Pests,Cotton,Telangana,Adilabad,Gadiguda,2023-08-10 0:00:00,2024-03-18 0:00:00,86,65,Maize,Sorghum,Drilling,Sprinkler,Groundwater,5,59,13,Rabi,"POLYGON ((78.879860018398 19.6537675365985, 78.88037940132732 19.653649495023657, 78.88036759716984 19.653059287149436, 78.88036366245068 19.652358907138694, 78.87983247536388 19.652386450172823, 78.879860018398 19.6537675365985))"
1326868,Diseased,Cotton,Telangana,Adilabad,Gadiguda,2023-06-10 0:00:00,2024-02-26 0:00:00,89,93,Sorghum,Maize,Drilling,Drip,Canal,4,57,15,Rabi,"POLYGON ((78.85473486919236 19.65511714527089, 78.85575002673602 19.65492434403198, 78.85564575667824 19.654442340934697, 78.85541360824772 19.654515133239183, 78.8551185043106 19.65458399082451, 78.85483126981181 19.654707934478097, 78.85471913031571 19.654812204535876, 78.85473486919236 19.65511714527089))"
1326869,Healthy,Cotton,Telangana,Adilabad,Bela,2023-11-30 0:00:00,2024-03-18 0:00:00,86,107,Maize,Sorghum,Broadcasting,Drip,Groundwater,2,40,10,Rabi,"POLYGON ((78.8397888384575 19.681883072366848, 78.84034756857842 19.68180437798362, 78.84029149883037 19.681361722077952, 78.8397681811819 19.681421726545167, 78.8397888384575 19.681883072366848))"
1326870,Healthy,Cotton,Telangana,Adilabad,Bela,2023-10-26 0:00:00,2024-02-17 0:00:00,76,63,Sorghum,Maize,Seed Drilling,Drip,Canal,4,59,13,Rabi,"POLYGON ((78.82597699052091 19.69086505253272, 78.82607535849995 19.690992930905466, 78.82675016283615 19.690926040679724, 78.82700985430081 19.690861117813558, 78.82715740626936 19.690727337362066, 78.82714953683104 19.690512895167767, 78.8271023202011 19.69030042033305, 78.82593370861014 19.690436168144117, 78.82597699052091 19.69086505253272))"
1326871,Healthy,Cotton,Telangana,Adilabad,Bela,2023-12-21 0:00:00,2024-02-24 0:00:00,63,81,Sorghum,Maize,Broadcasting,Drip,Groundwater,5,60,10,Rabi,"POLYGON ((78.77257301470175 19.701317633985187, 78.77385179842923 19.70119172297202, 78.77392262337415 19.700758903864255, 78.77388721090169 19.700601515097798, 78.77243923425026 19.700778577460063, 78.77257301470175 19.701317633985187))"
1326872,Healthy,Cotton,Telangana,Adilabad,Bela,2023-11-26 0:00:00,2024-02-25 0:00:00,90,113,Maize,Sorghum,Seed Drilling,Drip,Canal,6,57,15,Rabi,"POLYGON ((78.76565184369667 19.71470354857254, 78.76643878752897 19.714634690987214, 78.76652535135052 19.713963821370182, 78.76553183476226 19.714058254630057, 78.76565184369667 19.71470354857254))"
1326873,Healthy,Cotton,Telangana,Adilabad,Bela,2023-08-11 0:00:00,2024-12-03 0:00:00,82,85,Maize,Sorghum,Broadcasting,Drip,Groundwater,5,49,12,Rabi,"POLYGON ((78.74318459728461 19.75619712948991, 78.74510867495457 19.756055479600096, 78.7450339152905 19.755524292513297, 78.74313344593551 19.755630529930656, 78.74318459728461 19.75619712948991))"
1326874,Stressed,Cotton,Telangana,Adilabad,Bela,2023-02-10 0:00:00,2024-02-26 0:00:00,69,111,Maize,Sorghum,Drilling,Sprinkler,Groundwater,4,49,10,Rabi,"POLYGON ((78.74438862134802 19.77181009512266, 78.74515982630366 19.77178648680769, 78.74508900135876 19.771259234440052, 78.74435714359473 19.771322189946638, 78.74438862134802 19.77181009512266))"
1326875,Pests,Cotton,Telangana,Adilabad,Bela,2023-06-10 0:00:00,2024-06-02 0:00:00,70,110,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,3,50,15,Rabi,"POLYGON ((78.73852588979742 19.777952191733718, 78.73940726688959 19.77777119465229, 78.73919872677402 19.776834731491856, 78.7383527621543 19.776996054977477, 78.73852588979742 19.777952191733718))"
1326876,Healthy,Cotton,Telangana,Adilabad,Jainad,2023-03-12 0:00:00,2024-04-03 0:00:00,65,100,Sorghum,Maize,Seed Drilling,Drip,Groundwater,3,49,15,Rabi,"POLYGON ((78.68254270556791 19.787401419800013, 78.68331784524271 19.78726763934852, 78.68332177996187 19.786781701532078, 78.68336112715349 19.786588900293168, 78.68248368478048 19.786726615463817, 78.68254270556791 19.787401419800013))"
1326877,Healthy,Cotton,Telangana,Adilabad,Jainad,2023-12-29 0:00:00,2024-02-23 0:00:00,65,101,Maize,Sorghum,Broadcasting,Drip,Canal,4,57,14,Rabi,"POLYGON ((78.65077378305814 19.793130370899117, 78.65162761711619 19.792965112694333, 78.65135612149405 19.79140696390639, 78.65054950406595 19.791560417953686, 78.65077378305814 19.793130370899117))"
1326878,Stressed,Cotton,Telangana,Adilabad,Bhoraj,2023-11-11 0:00:00,2024-03-23 0:00:00,86,107,Maize,Sorghum,Seed Drilling,Drip,Canal,4,42,13,Rabi,"POLYGON ((78.5886642410942 19.799898087856857, 78.58998630673244 19.79972496021375, 78.58998630673244 19.79910327458624, 78.58848324401276 19.79923312031857, 78.5886642410942 19.799898087856857))"
1326879,Healthy,Cotton,Telangana,Adilabad,Bhoraj,2023-02-11 0:00:00,2024-03-27 0:00:00,68,67,Maize,Sorghum,Drilling,Drip,Groundwater,3,40,14,Rabi,"POLYGON ((78.54288378365038 19.81147009691077, 78.54340710129885 19.81146616219161, 78.54333627635395 19.809927686999472, 78.54323397365575 19.80989620924618, 78.54291919612284 19.809864731492887, 78.54288378365038 19.81147009691077))"
951230,Healthy,Cotton,Telangana,Adilabad,Bhoraj,2023-10-16 0:00:00,2024-03-20 0:00:00,89,103,Sorghum,Maize,Drilling,Drip,Groundwater,3,46,12,Rabi,"POLYGON ((78.51984010088117 19.804206605338678, 78.5219609145092 19.804308908036877, 78.52205928248823 19.80400199994228, 78.51997388133265 19.80389576252492, 78.51984010088117 19.804206605338678))"
1326881,Healthy,Cotton,Telangana,Adilabad,Bheempoor,2023-11-15 0:00:00,2024-03-21 0:00:00,74,83,Sorghum,Maize,Seed Drilling,Drip,Groundwater,6,59,13,Rabi,"POLYGON ((78.47519677727502 19.7666261026274, 78.47627882504442 19.766543473525005, 78.47635358470849 19.765791942165162, 78.47535810076063 19.76575259497355, 78.47519677727502 19.7666261026274))"
1326882,Healthy,Cotton,Telangana,Adilabad,Bheempoor,2023-12-22 0:00:00,2024-02-18 0:00:00,61,71,Maize,Sorghum,Broadcasting,Drip,Canal,6,52,12,Rabi,"POLYGON ((78.45120679454745 19.774373564656344, 78.45238327557674 19.774267327238984, 78.45236753670008 19.773716466556376, 78.451293358369 19.773763683186314, 78.45120679454745 19.774373564656344))"
1326883,Pests,Cotton,Telangana,Adilabad,Bheempoor,2023-01-12 0:00:00,2024-02-26 0:00:00,63,72,Sorghum,Maize,Drilling,Sprinkler,Canal,6,49,14,Rabi,"POLYGON ((78.40419673736565 19.785874748765345, 78.40531419760751 19.785638665615654, 78.4051312331665 19.785099609090533, 78.40460791551803 19.785209781227053, 78.40408459786954 19.7852353569016, 78.40419673736565 19.785874748765345))"
1326884,Healthy,Cotton,Telangana,Adilabad,Tamsi,2023-06-10 0:00:00,2024-02-22 0:00:00,64,111,Sorghum,Maize,Drilling,Sprinkler,Groundwater,6,41,15,Rabi,"POLYGON ((78.36247691009649 19.724721343557647, 78.36275430779737 19.72465248597232, 78.36287628409139 19.724499031925024, 78.36280349178689 19.724243275179525, 78.36271496060576 19.723928497646607, 78.36228804357674 19.724087853772648, 78.36247691009649 19.724721343557647))"
1326891,Healthy,Cotton,Telangana,Adilabad,Gudihathnur,2023-10-15 0:00:00,2024-10-03 0:00:00,67,93,Sorghum,Maize,Drilling,Sprinkler,Canal,3,49,15,Rabi,"POLYGON ((78.4563711134468 19.562597142587663, 78.45711084064916 19.562420080225394, 78.45693771300606 19.56148361706496, 78.45617437748874 19.561546572571547, 78.4563711134468 19.562597142587663))"
1326892,Diseased,Cotton,Telangana,Adilabad,Gudihathnur,2023-10-26 0:00:00,2024-03-02 0:00:00,78,108,Maize,Sorghum,Drilling,Drip,Canal,2,43,13,Rabi,"POLYGON ((78.47801403619451 19.559876284287494, 78.47884426193758 19.559642168497387, 78.47871048148609 19.55888080033964, 78.47779565928104 19.559083438376458, 78.47801403619451 19.559876284287494))"
1326893,Healthy,Cotton,Telangana,Adilabad,Gudihathnur,2023-10-20 0:00:00,2024-02-03 0:00:00,62,85,Maize,Sorghum,Broadcasting,Drip,Canal,5,58,12,Rabi,"POLYGON ((78.48340263408616 19.55539660652216, 78.48413842656936 19.55516052337247, 78.48407547106278 19.554719834826386, 78.48332393970294 19.5548614847162, 78.48340263408616 19.55539660652216))"
1326894,Healthy,Cotton,Telangana,Adilabad,Gudihathnur,2023-06-11 0:00:00,2024-07-03 0:00:00,77,67,Sorghum,Maize,Drilling,Sprinkler,Groundwater,6,58,14,Rabi,"POLYGON ((78.5072794936378 19.540590258317508, 78.50769067179017 19.54051746601302, 78.50763952044107 19.540199737440734, 78.50722539124934 19.540263676627106, 78.5072794936378 19.540590258317508))"
1331857,Healthy,Cotton,Telangana,Adilabad,Gudihathnur,2023-10-25 0:00:00,2024-03-14 0:00:00,80,79,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,2,53,13,Rabi,"POLYGON ((78.51028561907717 19.54074174500522, 78.51081680616396 19.54065714854325, 78.51081680616396 19.540234166233393, 78.51028561907717 19.540324664774104, 78.51028561907717 19.54074174500522))"
1326895,Healthy,Cotton,Telangana,Adilabad,Gudihathnur,2023-02-10 0:00:00,2024-02-27 0:00:00,78,106,Sorghum,Maize,Seed Drilling,Drip,Groundwater,4,41,13,Rabi,"POLYGON ((78.52827318772383 19.53920720453224, 78.52859189997591 19.539087195597816, 78.52843254384987 19.53806810333499, 78.52801349625918 19.53811531996493, 78.52827318772383 19.53920720453224))"
1326896,Diseased,Cotton,Telangana,Adilabad,Adilabad Rural,2023-10-29 0:00:00,2024-03-20 0:00:00,78,84,Maize,Sorghum,Drilling,Drip,Groundwater,6,46,13,Rabi,"POLYGON ((78.58996958417582 19.638295237175768, 78.5914018219506 19.638185065039245, 78.5913900177931 19.637870287506328, 78.59142936498472 19.637445337836887, 78.59125230262245 19.636937759065056, 78.59081554879553 19.637083343674032, 78.59022927564047 19.637366643453657, 78.58985547732013 19.63757911828838, 78.58996958417582 19.638295237175768))"
1326897,Healthy,Cotton,Telangana,Adilabad,Adilabad Rural,2023-11-13 0:00:00,2024-02-17 0:00:00,74,101,Sorghum,Maize,Drilling,Sprinkler,Canal,5,57,13,Rabi,"POLYGON ((78.5855863070299 19.646270912916084, 78.58638112030052 19.64604269920472, 78.58614110243167 19.64508656244848, 78.58533448500356 19.6453501886323, 78.5855863070299 19.646270912916084))"
1326898,Diseased,Cotton,Telangana,Adilabad,Adilabad Rural,2023-11-18 0:00:00,2024-03-03 0:00:00,65,116,Maize,Sorghum,Drilling,Sprinkler,Groundwater,4,58,12,Rabi,"POLYGON ((78.57419136033825 19.66184453135722, 78.57488780562984 19.661856335514706, 78.57500978192384 19.661557296858433, 78.5751160193412 19.661230715168028, 78.5742267728107 19.6612031721339, 78.57423464224902 19.661584839892562, 78.57419136033825 19.66184453135722))"
1326899,Healthy,Cotton,Telangana,Adilabad,Adilabad Rural,2023-10-24 0:00:00,2024-03-02 0:00:00,75,96,Sorghum,Maize,Seed Drilling,Drip,Groundwater,5,41,14,Rabi,"POLYGON ((78.57357360942989 19.71321622472949, 78.57421103393405 19.71303522764806, 78.57399068966102 19.71204761313853, 78.57334539571853 19.71220893662415, 78.57343589425925 19.712803079217533, 78.57357360942989 19.71321622472949))"
1326900,Healthy,Cotton,Telangana,Adilabad,Adilabad Rural,2023-11-21 0:00:00,2024-03-24 0:00:00,67,109,Maize,Sorghum,Seed Drilling,Drip,Groundwater,3,45,14,Rabi,"POLYGON ((78.5763829989112 19.731445778604616, 78.57742963420816 19.731441843885456, 78.57741389533152 19.730525054320832, 78.57646956273275 19.73047390297173, 78.5763829989112 19.731445778604616))"
1326901,Healthy,Cotton,Telangana,Adilabad,Bhoraj,2023-12-29 0:00:00,2024-10-02 0:00:00,75,118,Maize,Sorghum,Drilling,Sprinkler,Canal,4,51,10,Rabi,"POLYGON ((78.57753980634467 19.758571732503853, 78.57824805579374 19.75837499654578, 78.57815755725302 19.757383447317086, 78.57808279758895 19.75694669349016, 78.57730372319499 19.757163103044043, 78.57751226331054 19.75821367306016, 78.57753980634467 19.758571732503853))"
1326902,Healthy,Cotton,Telangana,Adilabad,Bhoraj,2023-11-29 0:00:00,2024-03-27 0:00:00,77,80,Maize,Sorghum,Drilling,Sprinkler,Canal,3,42,13,Rabi,"POLYGON ((78.58980039125183 19.778591583597446, 78.5923068073577 19.778288610222013, 78.59220450465949 19.777765292573534, 78.58976497877939 19.778107613140584, 78.58980039125183 19.778591583597446))"
1326903,Healthy,Cotton,Telangana,Adilabad,Bhoraj,2023-10-19 0:00:00,2024-10-02 0:00:00,79,116,Maize,Sorghum,Broadcasting,Sprinkler,Groundwater,3,49,13,Rabi,"POLYGON ((78.57142131804854 19.805910338735593, 78.57256238660536 19.805485389066153, 78.5724049978389 19.804745661863794, 78.57114588770723 19.805005353328454, 78.57142131804854 19.805910338735593))"
1326904,Healthy,Cotton,Telangana,Adilabad,Bhoraj,2023-10-24 0:00:00,2024-07-03 0:00:00,75,67,Maize,Sorghum,Drilling,Drip,Canal,5,48,10,Rabi,"POLYGON ((78.5549387794811 19.817140027222447, 78.5561860854553 19.81698263845599, 78.55624904096187 19.816054044733878, 78.55499780026852 19.816199629342854, 78.5549387794811 19.817140027222447))"
